seed,dt,error
4,4.96369887e-07,0.0120164126491269
5,4.96369887e-07,0.0150883871784442
6,4.96369887e-07,0.0069586481636726
7,4.96369887e-07,0.0117956808282058
8,4.96369887e-07,0.0103779737441791
9,4.96369887e-07,0.0091120246415581
10,4.96369887e-07,0.0070930026002583
11,4.96369887e-07,0.0081860921513675
12,4.96369887e-07,0.0127615463639213
13,4.96369887e-07,0.0093854082095391
14,4.96369887e-07,0.0130675953359636
15,4.96369887e-07,0.0089419560577908
16,4.96369887e-07,0.0089063871442777
17,4.96369887e-07,0.0130788017998794
18,4.96369887e-07,0.0117210082786898
19,4.96369887e-07,0.0091463484094756
20,4.96369887e-07,0.010528175292491
21,4.96369887e-07,0.0082998149179665
22,4.96369887e-07,0.0091571345818514
23,4.96369887e-07,0.0112328796847286
24,4.96369887e-07,0.010407657200318
25,4.96369887e-07,0.0064036507209943
26,4.96369887e-07,0.0098996689152535
27,4.96369887e-07,0.0123922623962862
28,4.96369887e-07,0.0077730869160467
29,4.96369887e-07,0.0065638323713039
30,4.96369887e-07,0.0106745867083642
31,4.96369887e-07,0.0234437170970516
32,4.96369887e-07,0.0130990041076027
33,4.96369887e-07,0.0088347198601767
34,4.96369887e-07,0.0182336637277562
35,4.96369887e-07,0.0130748481589178
36,4.96369887e-07,0.0146777255587305
37,4.96369887e-07,0.0099382514391328
38,4.96369887e-07,0.0083548627336277
39,4.96369887e-07,0.0061105977311963
40,4.96369887e-07,0.0092056843861498
41,4.96369887e-07,0.009917022359589
42,4.96369887e-07,0.019751579611323
43,4.96369887e-07,0.0118829972296091
44,4.96369887e-07,0.0108442029504046
45,4.96369887e-07,0.0106639296779985
46,4.96369887e-07,0.0099679765514333
47,4.96369887e-07,0.0147676179765147
48,4.96369887e-07,0.0124939196212801
49,4.96369887e-07,0.0122290552920433
0,8.96369887e-07,0.0237172620224809
1,8.96369887e-07,0.028465515745241
2,8.96369887e-07,0.0141249831046472
3,8.96369887e-07,0.0190788344579942
4,8.96369887e-07,0.0135190297298081
