t,total,kinTrans,kinRot
97.4946152248273705,648.1874206649182497,417.5600488615372683,230.6273718033810098
98.5900603390016244,634.3526145374014504,434.1011054917954084,200.2515090456059852
99.6855054531758782,626.9642090700498329,363.3066755208107566,263.6575335492390764
100.7809505673501320,670.0747058895914279,450.9736940367436659,219.1010118528477335
101.8763956815243859,642.0486942035512357,448.0840064300924155,193.9646877734588486
102.9718407956986397,603.4444983514974865,449.5047322829489076,153.9397660685486073
104.0672859098728935,619.7841409254025393,417.0900098710441739,202.6941310543583938
105.1627310240471473,632.4844138142095744,393.8924945229516084,238.5919192912580229
106.2581761382214012,663.1134060083031727,432.8809406685795693,230.2324653397236602
107.3536212523956550,642.0928276571304423,348.9288149791978526,293.1640126779325897
108.4490663665699088,666.6092275756170693,428.5226272144188897,238.0866003611982080
109.5445114807441627,640.7778640657951428,459.6698883845672867,181.1079756812278276
110.6399565949184165,661.9435152351471743,454.7902522936604441,207.1532629414867586
111.7354017090926703,635.3817920133009238,437.5489977496695246,197.8327942636313992
112.8308468232669242,643.7843275517118400,439.0086015830864312,204.7757259686253519
113.9262919374411780,637.4268977412984896,454.8616680463146054,182.5652296949838274
115.0217370516154318,644.5189907041645938,419.9572920470986901,224.5616986570658753
116.1171821657896857,617.9323099333090568,415.8688179322920746,202.0634920010169822
117.2126272799639395,600.4143667510797968,376.8435162034281234,223.5708505476516166
118.3080723941381933,669.7145648361899930,376.5789558144138596,293.1356090217760766
119.4035175083124471,657.0506916272208855,405.1923224068186755,251.8583692204022100
120.4989626224867010,629.6379101920992980,439.6105996185376057,190.0273105735616639
121.5944077366609548,609.0149036977647938,381.7967430083838281,227.2181606893810226
122.6898528508352086,655.5448105492765762,469.2537909273545438,186.2910196219220325
123.7852979650094625,654.2069782182375093,452.6142507962399009,201.5927274219976653
124.8807430791837163,640.3447549997476926,426.1117191758756917,214.2330358238720294
125.9761881933579701,616.3863419870472171,450.1442185881613227,166.2421233988858944
127.0716333075322240,617.9289177709996466,366.0558214817684188,251.8730962892312277
128.1670784221399799,636.2180035136487959,389.1284407009588904,247.0895628126898771
129.2625235391564047,624.7258386107891965,433.1038826050186685,191.6219560057705849
130.3579686561728295,653.7810492802798308,471.6220082254341150,182.1590410548456589
131.4534137731892542,666.0711893160521413,468.4153050222839738,197.6558842937681106
132.5488588902056790,663.4819198697662159,480.5386981791013454,182.9432216906648421
133.6443040072221038,675.7134673322392473,472.5264848088544909,203.1869825233847848
134.7397491242385286,585.2086800809996703,425.3846784893303266,159.8240015916693721
135.8351942412549533,645.7586656178120847,417.8757314400446603,227.8829341777673960
136.9306393582713781,632.1339975050432258,465.7761846246673372,166.3578128803759171
138.0260844752878029,635.7490968636866455,392.1907287706689544,243.5583680930176342
139.1215295923042277,611.0988324759421175,355.7313686348054489,255.3674638411366402
140.2169747093206524,647.7894823868963385,431.6063723435095199,216.1831100433867903
141.3124198263370772,604.7315124066029739,377.4248515416204555,227.3066608649824900
142.4078649433535020,626.1792490516621683,372.6763000622729578,253.5029489893892105
143.5033100603699268,638.1996455490864264,398.8533626494837563,239.3462828996026133
144.5987551773863515,639.0018935174338139,405.1150303652076445,233.8868631522261978
145.6942002944027763,655.4013240469624861,423.7827874760219515,231.6185365709405062
146.7896454114192011,618.9638413058912647,359.1762237380395959,259.7876175678516120
147.8850905284356259,636.7194641587741444,383.7535905725711132,252.9658735862030596
148.9805356454520506,665.9534977144187451,418.4625568833031366,247.4909408311156653
150.0759807624684754,650.0126002777857366,380.1203664658522712,269.8922338119334654
151.1714258794849002,635.8710768519180192,374.2933164300478666,261.5777604218701526
152.2668709965013250,622.7063660805281415,399.7404992213139963,222.9658668592141169
153.3623161135177497,650.4523202799629189,431.1652795398235867,219.2870407401393038
154.4577612305341745,642.9928243321195396,442.6173807469454573,200.3754435851741107
155.5532063475505993,650.5370885074328271,396.7657782986009920,253.7713102088318351
156.6486514645670240,679.3850917692559506,458.4130424636399539,220.9720493056159967
157.7440965815834488,672.9530165937062520,449.8329670152170365,223.1200495784891871
158.8395416985998736,582.0678405544622365,345.1716570905030608,236.8961834639592325
159.9349868156162984,634.6176032471878443,404.4557047450952609,230.1618985020926402
161.0304319326327231,628.8819865289333393,394.1232334163186692,234.7587531126146985
162.1258770496491479,620.6110472635167525,374.0736767409387653,246.5373705225780157
163.2213221666655727,627.5651722035779585,379.3115329939727189,248.2536392096051827
164.3167672836819975,611.3491509594614399,388.4443750053349618,222.9047759541264213
165.4122124006984222,658.0001474769043170,444.4292916652198642,213.5708558116844529
166.5076575177148470,621.6034337099547429,397.7342504098344307,223.8691833001202554
167.6031026347312718,637.6510556753920582,390.7822839708113634,246.8687717045806949
168.6985477517476966,628.1502057813495412,451.3376016309191527,176.8126041504303316
169.7939928687641213,642.6997980254251388,421.9218580265982723,220.7779399988268381
170.8894379857805461,646.6457945074487270,473.2724808721116574,173.3733136353370128
171.9848831027969709,624.0478967711666201,382.4209068200975707,241.6269899510690777
173.0803282198133957,637.0406059394636031,433.1418803341603621,203.8987256053032411
174.1757733368298204,614.9290315962658724,421.4775654358264205,193.4514661604394519
175.2712184538462452,650.4631016298015993,444.3130398212243222,206.1500618085772771
176.3666635708626700,640.0335898488498287,393.7694747212303810,246.2641151276194762
177.4621086878790948,593.7969223277765423,368.6700966737668637,225.1268256540097070
178.5575538048955195,636.3712893090118996,413.5939202966829384,222.7773690123289043
179.6529989219119443,649.4983691319849868,443.9288762738391938,205.5694928581457646
180.7484440389283691,629.3960408036003855,381.3597652614088247,248.0362755421915892
181.8438891559447939,667.1422917650661475,477.9583279298477692,189.1839638352184352
182.9393342729612186,675.2163429500603797,507.6102012421652034,167.6061417078951195
184.0347793899776434,613.2873189373744935,447.0803701341216652,166.2069488032528000
185.1302245069940682,663.5030303838434520,434.8878805053865335,228.6151498784569469
186.2256696240104930,628.4745357466582618,411.4988895930046624,216.9756461536536278
187.3211147410269177,660.5396507798348011,426.9469102729295855,233.5927405069052725
188.4165598580433425,650.3784890767515208,479.0399125946210575,171.3385764821304633
189.5120049750597673,637.9639301386960142,419.5686340224208379,218.3952961162751194
190.6074500920761920,591.5935951086808018,345.2656876750268680,246.3279074336539054
191.7028952090926168,643.0000157284243869,394.1647104792936602,248.8353052491306698
192.7983403261090416,652.7404821017199765,429.2593939079168877,223.4810881938030604
193.8937854431254664,639.8183444985186270,383.2711317520636385,256.5472127464550454
194.9892305601418911,619.4345698965846623,378.7045049011587707,240.7300649954258347
196.0846756771583159,625.5523504134894210,378.3914124059041342,247.1609380075852869
197.1801207941747407,668.3917864612267294,448.6130853046572611,219.7787011565694968
198.2755659111911655,638.9096661465140414,422.0017910363081910,216.9078751102058789
199.3710110282075902,619.6183371036481731,373.9277618048538443,245.6905752987943572
200.4664561452240150,637.8327387614741610,378.2616842655392020,259.5710544959349590
201.5619012622404398,644.2034932852850488,461.5880053653454524,182.6154879199396532
202.6573463792568646,618.8979940271506166,417.3762927603393109,201.5217012668112773
203.7527914962732893,670.4062675984198449,535.0638128336311183,135.3424547647886982
204.8482366132897141,658.5323143885177615,456.9699876070787923,201.5623267814389123
205.9436817303061389,645.1288689522789355,449.6335005954290409,195.4953683568499230
207.0391268473225637,615.5737981421227687,396.2377464240908580,219.3360517180318823
